Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-03-31 00:00:00+00:00,46662.4296875,47091.61328125,46629.20703125,46882.01171875,6774210000,0.0,0.0
2016-04-01 00:00:00+00:00,46885.5,46985.91796875,46677.02734375,46665.234375,5720465905,0.0,0.0
2016-04-02 00:00:00+00:00,46716.81640625,47125.34375,46716.81640625,46990.46875,5100305980,0.0,0.0
2016-04-03 00:00:00+00:00,47023.96484375,47069.40625,46833.98828125,47006.55859375,4249837216,0.0,0.0
2016-04-04 00:00:00+00:00,47050.671875,47074.34765625,46676.41796875,46868.7890625,5631040503,0.0,0.0
2016-04-05 00:00:00+00:00,46821.30078125,46799.7890625,46675.53515625,46800.19140625,6701445660,0.0,0.0
2016-04-06 00:00:00+00:00,46828.2265625,46880.515625,46331.09765625,46444.171875,6481691790,0.0,0.0
2016-04-07 00:00:00+00:00,46466.87890625,45843.92578125,45895.3359375,45846.6953125,6274765170,0.0,0.0
2016-04-08 00:00:00+00:00,45864.265625,46355.83984375,45333.171875,45410.30078125,6855011241,0.0,0.0
2016-04-09 00:00:00+00:00,45460.2109375,45468.85546875,44996.1171875,45308.97265625,5379105381,0.0,0.0
2016-04-10 00:00:00+00:00,45328.5234375,45635.65234375,45292.33203125,45642.734375,7955528022,0.0,0.0
2016-04-11 00:00:00+00:00,45676.08203125,45596.62890625,45455.41015625,45602.81640625,5477685150,0.0,0.0
2016-04-12 00:00:00+00:00,45641.671875,46222.828125,45671.26953125,46213.90234375,7687513272,0.0,0.0
2016-04-13 00:00:00+00:00,46261.94140625,46428.921875,46123.21875,46364.9765625,7556588968,0.0,0.0
2016-04-14 00:00:00+00:00,46386.96875,46510.06640625,46184.55859375,46382.5078125,4950118920,0.0,0.0
2016-04-15 00:00:00+00:00,46398.359375,46724.57421875,46415.3359375,46722.6953125,5958567095,0.0,0.0
2016-04-16 00:00:00+00:00,46707.69140625,47039.31640625,46643.4296875,46816.09375,4283179144,0.0,0.0
2016-04-17 00:00:00+00:00,46823.05078125,46902.96875,46327.5703125,46176.1875,5631682236,0.0,0.0
2016-04-18 00:00:00+00:00,46199.08984375,46357.296875,46471.2265625,46746.421875,6072025063,0.0,0.0
2016-04-19 00:00:00+00:00,46758.63671875,47626.46484375,46701.8671875,47557.58203125,5766906600,0.0,0.0
2016-04-20 00:00:00+00:00,47537.3828125,48651.7578125,47363.28515625,48486.58203125,8006977046,0.0,0.0
2016-04-21 00:00:00+00:00,48489.546875,49298.9609375,48398.890625,49185.0703125,7464322806,0.0,0.0
2016-04-22 00:00:00+00:00,49213.8515625,49213.7109375,48838.734375,49824.48046875,6573155832,0.0,0.0
2016-04-23 00:00:00+00:00,49838.33984375,50332.5234375,49667.3203125,50332.5234375,5643258012,0.0,0.0
2016-04-24 00:00:00+00:00,50363.59765625,51310.87890625,50181.171875,51101.3671875,7600029696,0.0,0.0
2016-04-25 00:00:00+00:00,51164.4453125,51916.140625,50407.6796875,51269.04296875,9676769898,0.0,0.0
2016-04-26 00:00:00+00:00,51293.7109375,52112.58203125,51253.78125,51829.09375,8781675725,0.0,0.0
2016-04-27 00:00:00+00:00,51848.33203125,51915.83203125,49543.1484375,49582.6015625,10432485904,0.0,0.0
2016-04-28 00:00:00+00:00,49621.73828125,48587.47265625,48686.47265625,48533.59765625,8005653855,0.0,0.0
2016-04-29 00:00:00+00:00,48576.5078125,48439.1953125,47866.54296875,48399.5625,5238641475,0.0,0.0
2016-04-30 00:00:00+00:00,48408.1796875,48451.6796875,47612.57421875,47678.6171875,7372458510,0.0,0.0
2016-05-01 00:00:00+00:00,47696.2734375,48121.140625,47637.03515625,48088.5390625,4327047842,0.0,0.0
2016-05-02 00:00:00+00:00,48094.7109375,48217.0625,47053.5625,47308.3359375,9801391530,0.0,0.0
2016-05-03 00:00:00+00:00,47314.50390625,48127.5390625,46997.07421875,48020.41796875,6330832896,0.0,0.0
2016-05-04 00:00:00+00:00,48007.515625,48005.7890625,47441.76953125,47767.98046875,5390052589,0.0,0.0
2016-05-05 00:00:00+00:00,47766.80859375,48106.75390625,47758.52734375,48085.74609375,5414315472,0.0,0.0
2016-05-06 00:00:00+00:00,48082.09375,49413.26171875,47876.51171875,49223.48046875,7796537280,0.0,0.0
2016-05-07 00:00:00+00:00,49227.3359375,49338.29296875,48979.40234375,49109.20703125,4108837950,0.0,0.0
2016-05-08 00:00:00+00:00,49097.74609375,49203.55859375,48835.78125,49225.12890625,4327815250,0.0,0.0
2016-05-09 00:00:00+00:00,49188.4140625,50095.94140625,49127.30078125,49893.33203125,6012677385,0.0,0.0
2016-05-10 00:00:00+00:00,49897.125,50110.0546875,48998.83984375,49237.734375,6438006120,0.0,0.0
2016-05-11 00:00:00+00:00,49234.3515625,49403.3203125,49207.296875,49075.71484375,5485603680,0.0,0.0
2016-05-12 00:00:00+00:00,49045.25390625,49571.2421875,48941.296875,49605.875,6528361644,0.0,0.0
2016-05-13 00:00:00+00:00,49615.0390625,49654.453125,49263.1328125,49485.76171875,6607767000,0.0,0.0
2016-05-14 00:00:00+00:00,49502.37890625,49612.390625,49389.76171875,49485.87109375,4040897400,0.0,0.0
2016-05-15 00:00:00+00:00,49495.42578125,49818.53515625,49462.84765625,49710.1875,3097760960,0.0,0.0
2016-05-16 00:00:00+00:00,49712.14453125,49893.3984375,49339.30078125,49540.09765625,6454427220,0.0,0.0
2016-05-17 00:00:00+00:00,49523.30078125,49634.703125,49651.60546875,49457.80859375,6986291697,0.0,0.0
2016-05-18 00:00:00+00:00,49447.78125,50246.41796875,49341.59765625,50080.828125,9567406575,0.0,0.0
2016-05-19 00:00:00+00:00,50070.36328125,50073.27734375,48219.1640625,48219.1640625,10554371534,0.0,0.0
2016-05-20 00:00:00+00:00,48117.828125,49054.64453125,48060.3046875,48756.3359375,9030147747,0.0,0.0
2016-05-21 00:00:00+00:00,48788.27734375,48877.7109375,48649.5,48812.7265625,4709839722,0.0,0.0
2016-05-22 00:00:00+00:00,48816.02734375,48839.05078125,48346.53515625,48325.53125,4362336000,0.0,0.0
2016-05-23 00:00:00+00:00,48328.27734375,48575.796875,48143.26953125,48572.7890625,5531702200,0.0,0.0
2016-05-24 00:00:00+00:00,48587.6640625,49176.53125,48508.23046875,49129.265625,7246666296,0.0,0.0
2016-05-25 00:00:00+00:00,49138.19140625,49685.8828125,49138.19140625,49509.83984375,7183237720,0.0,0.0
2016-05-26 00:00:00+00:00,49517.87890625,49751.140625,49093.87890625,49731.69140625,7152204822,0.0,0.0
2016-05-27 00:00:00+00:00,49746.71875,52452.9453125,49696.83203125,52185.19921875,18162160938,0.0,0.0
2016-05-28 00:00:00+00:00,52137.25390625,58799.3984375,52100.8828125,58421.0078125,19971754662,0.0,0.0
2016-05-29 00:00:00+00:00,58138.515625,61057.47265625,56452.37109375,58285.5625,16474109234,0.0,0.0
2016-05-30 00:00:00+00:00,58533.44921875,60493.50390625,57907.6953125,59168.1484375,9748463164,0.0,0.0
2016-05-31 00:00:00+00:00,59204.38671875,60712.859375,57647.6953125,58781.91796875,15315339000,0.0,0.0
2016-06-01 00:00:00+00:00,58751.0546875,59347.78515625,58114.31640625,58755.15234375,9417742774,0.0,0.0
2016-06-02 00:00:00+00:00,58710.83984375,58817.3125,57977.5625,58558.25,6572167070,0.0,0.0
2016-06-03 00:00:00+00:00,58526.6875,61204.6953125,58320.25,60624.8515625,12996350200,0.0,0.0
2016-06-04 00:00:00+00:00,60679.28125,62854.9609375,60096.98828125,61001.15234375,10110493277,0.0,0.0
2016-06-05 00:00:00+00:00,61063.03515625,62074.87890625,60571.921875,61327.046875,7346111079,0.0,0.0
2016-06-06 00:00:00+00:00,61287.046875,62963.41796875,61252.5703125,62910.09375,7750602986,0.0,0.0
2016-06-07 00:00:00+00:00,62900.2109375,63334.7890625,60894.25,61863.08984375,11562643300,0.0,0.0
2016-06-08 00:00:00+00:00,61924.24609375,62305.48828125,61359.296875,62096.421875,8569176808,0.0,0.0
2016-06-09 00:00:00+00:00,62155.9921875,62155.9921875,60834.828125,61542.875,7636337100,0.0,0.0
2016-06-10 00:00:00+00:00,61672.140625,61943.42578125,61374.44140625,61766.1875,7165453624,0.0,0.0
2016-06-11 00:00:00+00:00,61894.97265625,64937.12890625,61894.97265625,64895.51953125,8808904720,0.0,0.0
2016-06-12 00:00:00+00:00,65211.8046875,73079.703125,64928.890625,71631.3125,29501239098,0.0,0.0
2016-06-13 00:00:00+00:00,71511.0,76096.90625,70807.734375,74783.59375,25830630999,0.0,0.0
2016-06-14 00:00:00+00:00,74797.1953125,74769.015625,70250.6015625,72710.390625,19800765640,0.0,0.0
2016-06-15 00:00:00+00:00,72723.75,73794.1875,71459.6015625,73530.375,10505815944,0.0,0.0
2016-06-16 00:00:00+00:00,73747.859375,80745.625,73664.2734375,80263.1015625,28450943484,0.0,0.0
2016-06-17 00:00:00+00:00,80491.328125,81047.9609375,74643.640625,77953.9375,37818082057,0.0,0.0
2016-06-18 00:00:00+00:00,77938.0078125,80980.9765625,76394.671875,78715.6640625,26305416620,0.0,0.0
2016-06-19 00:00:00+00:00,78763.65625,80165.5546875,77612.4140625,79891.4921875,14244950163,0.0,0.0
2016-06-20 00:00:00+00:00,79906.765625,79900.265625,76518.6796875,76531.4296875,18115987741,0.0,0.0
2016-06-21 00:00:00+00:00,76392.015625,76311.0703125,67076.7890625,69778.4609375,32441838480,0.0,0.0
2016-06-22 00:00:00+00:00,69701.3203125,70873.5078125,61503.59375,62377.58203125,27875362683,0.0,0.0
2016-06-23 00:00:00+00:00,62516.43359375,66620.5625,58409.2421875,65480.14453125,26598302280,0.0,0.0
2016-06-24 00:00:00+00:00,65647.84375,69202.109375,65691.0703125,67986.90625,22922953413,0.0,0.0
2016-06-25 00:00:00+00:00,67985.0625,70687.9921875,66071.8671875,67968.9140625,12942976640,0.0,0.0
2016-06-26 00:00:00+00:00,68051.4921875,68056.4921875,63044.48828125,64308.71875,11160610500,0.0,0.0
2016-06-27 00:00:00+00:00,64306.87890625,66693.890625,63479.60546875,66693.890625,12430798520,0.0,0.0
2016-06-28 00:00:00+00:00,66981.6171875,67131.21875,65473.77734375,66427.59375,14207987129,0.0,0.0
2016-06-29 00:00:00+00:00,66132.0078125,66041.2265625,64386.54296875,65767.8984375,14641627680,0.0,0.0
2016-06-30 00:00:00+00:00,65839.9453125,69667.8203125,65424.203125,69407.578125,14326058400,0.0,0.0
2016-07-01 00:00:00+00:00,69322.8515625,70529.765625,68988.265625,69327.1015625,13780522630,0.0,0.0
2016-07-02 00:00:00+00:00,69372.0,72136.4921875,69337.65625,72136.4921875,11517408540,0.0,0.0
2016-07-03 00:00:00+00:00,72266.2734375,72266.2734375,66529.90625,67493.296875,13271094640,0.0,0.0
2016-07-04 00:00:00+00:00,67507.6484375,70075.3515625,66716.1015625,70075.3515625,9430861000,0.0,0.0
2016-07-05 00:00:00+00:00,70028.921875,69989.484375,67557.3984375,67833.921875,13197647400,0.0,0.0
2016-07-06 00:00:00+00:00,67812.78125,68789.875,67866.4140625,68484.9375,13645905901,0.0,0.0
2016-07-07 00:00:00+00:00,68561.6796875,68802.796875,61630.0390625,64543.02734375,26005249966,0.0,0.0
2016-07-08 00:00:00+00:00,64555.72265625,67024.0546875,63914.015625,67005.5546875,14272244100,0.0,0.0
2016-07-09 00:00:00+00:00,66991.578125,66991.578125,63675.6015625,65441.01171875,18149284080,0.0,0.0
2016-07-10 00:00:00+00:00,65404.71875,65575.1171875,64466.26953125,65377.5625,10322921760,0.0,0.0
2016-07-11 00:00:00+00:00,65289.37109375,66338.890625,66084.6484375,66378.5703125,11059695900,0.0,0.0
2016-07-12 00:00:00+00:00,66442.5234375,70719.875,66792.8671875,69578.4921875,14466712262,0.0,0.0
2016-07-13 00:00:00+00:00,69604.2421875,69718.6640625,68110.484375,68110.484375,13679897430,0.0,0.0
2016-07-14 00:00:00+00:00,67949.6953125,69823.46875,67949.6953125,69183.7421875,10356503482,0.0,0.0
2016-07-15 00:00:00+00:00,69298.6484375,69929.6875,69963.6875,69529.0234375,8561791492,0.0,0.0
2016-07-16 00:00:00+00:00,69584.1640625,69865.0078125,69117.984375,69268.2109375,5276114866,0.0,0.0
2016-07-17 00:00:00+00:00,69396.7265625,71532.3203125,69396.7265625,71608.1796875,7841849003,0.0,0.0
2016-07-18 00:00:00+00:00,71645.0703125,71910.8671875,70994.6015625,71450.203125,7373709750,0.0,0.0
2016-07-19 00:00:00+00:00,71411.1328125,71306.765625,70829.078125,71397.6015625,6494282163,0.0,0.0
2016-07-20 00:00:00+00:00,71391.4453125,71397.765625,70952.984375,71341.4609375,10142182988,0.0,0.0
2016-07-21 00:00:00+00:00,71292.484375,70552.59375,70763.46875,70338.3203125,6398217686,0.0,0.0
2016-07-22 00:00:00+00:00,70328.796875,70464.4921875,68591.3359375,69004.65625,14229964140,0.0,0.0
2016-07-23 00:00:00+00:00,69016.0,69614.1796875,68782.453125,69528.2734375,7374585132,0.0,0.0
2016-07-24 00:00:00+00:00,69512.78125,70329.4453125,69235.2265625,70268.140625,12558231840,0.0,0.0
2016-07-25 00:00:00+00:00,70265.8046875,70451.59375,69214.1328125,69053.015625,8253092683,0.0,0.0
2016-07-26 00:00:00+00:00,69066.640625,68647.6953125,67403.9375,68320.0,23598651539,0.0,0.0
2016-07-27 00:00:00+00:00,68303.546875,69486.5234375,68411.1640625,68641.5234375,15468658061,0.0,0.0
2016-07-28 00:00:00+00:00,68656.2109375,68876.5,68630.03125,68654.21875,9058560604,0.0,0.0
2016-07-29 00:00:00+00:00,68662.1875,67128.0859375,67835.828125,67046.03125,6194792175,0.0,0.0
2016-07-30 00:00:00+00:00,67048.078125,67171.65625,66762.0234375,66847.546875,3924445005,0.0,0.0
2016-07-31 00:00:00+00:00,66852.953125,66871.828125,63910.0,63923.609375,11340005940,0.0,0.0
2016-08-01 00:00:00+00:00,63915.5234375,64008.1484375,61987.98828125,62009.49609375,12466602360,0.0,0.0
2016-08-02 00:00:00+00:00,62022.28125,62774.0234375,53701.92578125,55332.2890625,33447397501,0.0,0.0
2016-08-03 00:00:00+00:00,55452.6640625,58001.09765625,54815.38671875,57388.75,21074816060,0.0,0.0
2016-08-04 00:00:00+00:00,57386.1171875,58627.609375,57228.33984375,58517.0625,12678297480,0.0,0.0
2016-08-05 00:00:00+00:00,58516.25390625,58556.734375,57602.37890625,58539.37890625,6731820220,0.0,0.0
2016-08-06 00:00:00+00:00,58538.05859375,59898.7109375,57971.9453125,59835.80078125,8225164733,0.0,0.0
2016-08-07 00:00:00+00:00,59835.0859375,60826.82421875,59737.8671875,60478.0859375,8407932736,0.0,0.0
2016-08-08 00:00:00+00:00,60482.78515625,60544.6875,60080.76171875,60447.09375,6258320607,0.0,0.0
2016-08-09 00:00:00+00:00,60445.45703125,60456.7890625,59841.87109375,59902.80078125,9398965263,0.0,0.0
2016-08-10 00:00:00+00:00,59887.20703125,60760.37890625,59504.92578125,59873.45703125,10405753600,0.0,0.0
2016-08-11 00:00:00+00:00,59875.58203125,60536.98046875,59978.30859375,59978.30859375,7586311064,0.0,0.0
2016-08-12 00:00:00+00:00,59945.5234375,60218.01171875,59560.39453125,59513.8515625,7011091220,0.0,0.0
2016-08-13 00:00:00+00:00,59493.390625,59738.20703125,59252.5234375,59314.2109375,4412496270,0.0,0.0
2016-08-14 00:00:00+00:00,59314.30859375,59322.109375,57184.078125,57760.39453125,6161173875,0.0,0.0
2016-08-15 00:00:00+00:00,57762.51953125,57960.26171875,56898.50390625,57421.703125,5796662629,0.0,0.0
2016-08-16 00:00:00+00:00,57422.0078125,58278.51171875,56807.61328125,57830.51953125,5849280780,0.0,0.0
2016-08-17 00:00:00+00:00,57862.76171875,58530.87890625,57325.85546875,57247.08203125,5437222410,0.0,0.0
2016-08-18 00:00:00+00:00,57296.11328125,57790.75390625,57239.78125,57494.97265625,5996248626,0.0,0.0
2016-08-19 00:00:00+00:00,57497.078125,57945.2265625,57584.71484375,57678.125,5073286320,0.0,0.0
2016-08-20 00:00:00+00:00,57723.61328125,58398.36328125,57660.7890625,58286.04296875,4539200280,0.0,0.0
2016-08-21 00:00:00+00:00,58310.2890625,58532.6328125,58340.921875,58450.51953125,3851004670,0.0,0.0
2016-08-22 00:00:00+00:00,58450.8203125,59003.6796875,58500.65234375,58821.98828125,7302611000,0.0,0.0
2016-08-23 00:00:00+00:00,58823.79296875,58965.0859375,58285.5390625,58510.6875,8559671268,0.0,0.0
2016-08-24 00:00:00+00:00,58510.38671875,58592.4375,58246.43359375,58337.30078125,5663800510,0.0,0.0
2016-08-25 00:00:00+00:00,58337.09765625,58341.12890625,57798.53125,58093.8671875,13687871500,0.0,0.0
2016-08-26 00:00:00+00:00,58093.0625,58857.75390625,57956.921875,59020.06640625,4974599376,0.0,0.0
2016-08-27 00:00:00+00:00,58999.8046875,59039.81640625,57897.90625,58032.00390625,6078480906,0.0,0.0
2016-08-28 00:00:00+00:00,58020.09375,58448.55078125,58010.92578125,58487.37109375,8794996056,0.0,0.0
2016-08-29 00:00:00+00:00,58503.57421875,58774.59375,58504.90234375,58455.57421875,11240724360,0.0,0.0
2016-08-30 00:00:00+00:00,58456.2890625,59194.83984375,58433.32421875,59407.734375,7236122688,0.0,0.0
2016-08-31 00:00:00+00:00,59416.78515625,59571.69140625,59314.5859375,59452.01171875,7835122966,0.0,0.0
2016-09-01 00:00:00+00:00,59459.66015625,59440.71484375,59016.92578125,59078.8359375,7940802582,0.0,0.0
2016-09-02 00:00:00+00:00,59089.8828125,59895.65625,58941.94140625,59838.58203125,8308325876,0.0,0.0
2016-09-03 00:00:00+00:00,59840.453125,62330.015625,59684.60546875,62196.09765625,16532685580,0.0,0.0
2016-09-04 00:00:00+00:00,62235.40625,63612.69140625,62054.2890625,63249.2421875,10178225752,0.0,0.0
2016-09-05 00:00:00+00:00,63286.23828125,63262.54296875,62199.5546875,62769.9375,8531594864,0.0,0.0
2016-09-06 00:00:00+00:00,62761.23828125,63117.06640625,62626.91796875,62008.0859375,7976986384,0.0,0.0
2016-09-07 00:00:00+00:00,62022.00390625,62511.515625,61697.1328125,62579.015625,7640549292,0.0,0.0
2016-09-08 00:00:00+00:00,62588.28125,63933.3359375,62434.07421875,64059.59765625,8869005640,0.0,0.0
2016-09-09 00:00:00+00:00,64063.28125,64074.5625,63353.6640625,63955.37109375,6628014536,0.0,0.0
2016-09-10 00:00:00+00:00,63962.14453125,64184.75,63907.51953125,64021.90234375,4622325024,0.0,0.0
2016-09-11 00:00:00+00:00,64013.17578125,64567.03125,61605.91015625,62158.359375,7541426460,0.0,0.0
2016-09-12 00:00:00+00:00,62187.6640625,62348.79296875,61800.35546875,61870.4765625,7406467563,0.0,0.0
2016-09-13 00:00:00+00:00,61848.3046875,62769.51953125,61797.1015625,62435.01953125,8907623088,0.0,0.0
2016-09-14 00:00:00+00:00,62394.02734375,62621.05078125,62666.2265625,62619.5390625,4909379358,0.0,0.0
2016-09-15 00:00:00+00:00,62609.6953125,62489.65234375,61911.59765625,61911.59765625,6063605262,0.0,0.0
2016-09-16 00:00:00+00:00,61920.87109375,62108.06640625,62141.796875,62081.19921875,6644456552,0.0,0.0
2016-09-17 00:00:00+00:00,62106.2578125,62171.91796875,61899.0390625,61980.04296875,3798709884,0.0,0.0
2016-09-18 00:00:00+00:00,62010.62890625,62339.84375,61966.953125,62390.11328125,4979902620,0.0,0.0
2016-09-19 00:00:00+00:00,62389.80078125,62406.703125,61897.55859375,62074.13671875,5583205196,0.0,0.0
2016-09-20 00:00:00+00:00,62076.89453125,62043.55078125,61900.24609375,61804.5,7387427034,0.0,0.0
2016-09-21 00:00:00+00:00,61324.54296875,61342.6484375,59904.1171875,59941.81640625,8309074956,0.0,0.0
2016-09-22 00:00:00+00:00,59954.86328125,60010.29296875,60080.38671875,60106.8359375,6762198240,0.0,0.0
2016-09-23 00:00:00+00:00,60096.85546875,60911.64453125,60180.34375,60874.984375,5156745660,0.0,0.0
2016-09-24 00:00:00+00:00,60887.0,61050.48828125,60794.50390625,60853.07421875,3570602310,0.0,0.0
2016-09-25 00:00:00+00:00,60865.59765625,60929.41015625,60588.80078125,60623.34375,3428360020,0.0,0.0
2016-09-26 00:00:00+00:00,60621.42578125,61045.39453125,60599.2265625,61011.0390625,5935492292,0.0,0.0
2016-09-27 00:00:00+00:00,61008.92578125,61037.68359375,60652.640625,60907.5625,4965962752,0.0,0.0
2016-09-28 00:00:00+00:00,60915.29296875,61004.7578125,60793.234375,61029.15234375,4917084792,0.0,0.0
2016-09-29 00:00:00+00:00,61058.515625,61568.359375,61307.39453125,61290.07421875,5632093734,0.0,0.0
2016-09-30 00:00:00+00:00,61292.3046875,61784.4453125,60945.84765625,61784.4453125,5686882792,0.0,0.0
2016-10-01 00:00:00+00:00,61804.10546875,62341.96484375,61804.10546875,62214.89453125,5710654810,0.0,0.0
2016-10-02 00:00:00+00:00,62211.3515625,62217.12890625,61779.078125,62011.6484375,3984247198,0.0,0.0
2016-10-03 00:00:00+00:00,62019.36328125,62236.90625,61820.78125,62327.3828125,4765002906,0.0,0.0
2016-10-04 00:00:00+00:00,62319.13671875,62398.90625,62697.10546875,62765.58203125,5122592576,0.0,0.0
2016-10-05 00:00:00+00:00,62767.0234375,63296.50390625,62705.203125,63358.13671875,7041937014,0.0,0.0
2016-10-06 00:00:00+00:00,63353.89453125,63806.48046875,63372.6484375,63588.66796875,5893119133,0.0,0.0
2016-10-07 00:00:00+00:00,63545.82421875,63780.875,63415.24609375,63501.74609375,6592947060,0.0,0.0
2016-10-08 00:00:00+00:00,63524.390625,63782.4609375,63524.390625,63706.2109375,4357393110,0.0,0.0
2016-10-09 00:00:00+00:00,63712.796875,63715.47265625,63498.1875,63537.79296875,4042855068,0.0,0.0
2016-10-10 00:00:00+00:00,63545.00390625,63939.8359375,63437.484375,64183.48828125,6997115674,0.0,0.0
2016-10-11 00:00:00+00:00,64208.78515625,66371.8125,64268.3359375,66254.796875,10706026500,0.0,0.0
2016-10-12 00:00:00+00:00,66234.015625,66410.4453125,66318.4296875,66348.46875,9633288158,0.0,0.0
2016-10-13 00:00:00+00:00,66331.5703125,66285.3125,65814.40625,66041.078125,6390682797,0.0,0.0
2016-10-14 00:00:00+00:00,66064.1015625,66770.59375,66108.6875,66714.578125,6057504428,0.0,0.0
2016-10-15 00:00:00+00:00,66707.59375,66894.1875,66403.2890625,66534.140625,4066707972,0.0,0.0
2016-10-16 00:00:00+00:00,66579.6640625,66977.1171875,66560.703125,66748.8671875,4192211343,0.0,0.0
2016-10-17 00:00:00+00:00,66768.328125,66943.421875,66325.15625,66373.796875,6029324224,0.0,0.0
2016-10-18 00:00:00+00:00,66396.4375,66694.2109375,66035.4609375,66252.1484375,6807024795,0.0,0.0
2016-10-19 00:00:00+00:00,66270.2109375,66085.1328125,64861.18359375,65176.85546875,7171985916,0.0,0.0
2016-10-20 00:00:00+00:00,65191.63671875,65504.515625,65062.3984375,65678.5234375,5929824503,0.0,0.0
2016-10-21 00:00:00+00:00,65675.1953125,65882.3671875,65630.015625,65687.546875,5807713800,0.0,0.0
2016-10-22 00:00:00+00:00,65719.515625,68320.8515625,65689.828125,68227.1171875,8154164285,0.0,0.0
2016-10-23 00:00:00+00:00,68261.0546875,68625.1953125,67873.3671875,68276.2421875,5660455686,0.0,0.0
2016-10-24 00:00:00+00:00,68285.6015625,68275.3359375,67817.671875,68193.8046875,6489980442,0.0,0.0
2016-10-25 00:00:00+00:00,68218.953125,69153.25,68239.53125,68494.3671875,9413855808,0.0,0.0
2016-10-26 00:00:00+00:00,68503.734375,71038.375,68497.1640625,70923.46875,9292989994,0.0,0.0
2016-10-27 00:00:00+00:00,70914.0546875,71896.1015625,70902.640625,72417.40625,10111238192,0.0,0.0
2016-10-28 00:00:00+00:00,72384.4765625,72289.484375,72090.1484375,72199.5625,8495122814,0.0,0.0
2016-10-29 00:00:00+00:00,72266.359375,75418.8828125,72241.546875,74798.8046875,14108128253,0.0,0.0
2016-10-30 00:00:00+00:00,74761.0078125,74761.0078125,72913.96875,73379.8828125,10524525750,0.0,0.0
2016-10-31 00:00:00+00:00,73461.015625,74489.53125,72474.4375,73461.8671875,10172349120,0.0,0.0
2016-11-01 00:00:00+00:00,73500.1171875,77239.0859375,73493.1015625,75956.859375,13585250160,0.0,0.0
2016-11-02 00:00:00+00:00,75985.265625,76586.8984375,74885.921875,76586.8984375,8773364376,0.0,0.0
2016-11-03 00:00:00+00:00,76743.7265625,76643.09375,69816.1640625,70963.6484375,17806136320,0.0,0.0
2016-11-04 00:00:00+00:00,71007.3359375,72778.4453125,70736.390625,72517.59375,10302481612,0.0,0.0
2016-11-05 00:00:00+00:00,72547.5,72958.4296875,71950.84375,72536.46875,5542937176,0.0,0.0
2016-11-06 00:00:00+00:00,72577.09375,73654.28125,72138.625,74105.015625,6238814130,0.0,0.0
2016-11-07 00:00:00+00:00,74023.15625,74023.15625,73083.875,73427.96875,6792868653,0.0,0.0
2016-11-08 00:00:00+00:00,73423.5859375,74999.1015625,73357.609375,74498.546875,8360400960,0.0,0.0
2016-11-09 00:00:00+00:00,74496.1328125,76631.765625,73376.5625,76507.8203125,14008339620,0.0,0.0
2016-11-10 00:00:00+00:00,76462.4375,76401.3125,75978.5703125,76419.03125,7348673040,0.0,0.0
2016-11-11 00:00:00+00:00,76421.2734375,76493.6796875,76163.25,76419.5625,6732978399,0.0,0.0
2016-11-12 00:00:00+00:00,76455.9375,76498.1796875,75099.4140625,75208.109375,6893282075,0.0,0.0
2016-11-13 00:00:00+00:00,75223.2578125,75229.765625,73315.890625,75033.0703125,8584398100,0.0,0.0
2016-11-14 00:00:00+00:00,75029.4375,76575.3125,74816.46875,76283.2734375,6815842600,0.0,0.0
2016-11-15 00:00:00+00:00,76366.9140625,78156.40625,76139.8671875,77523.7734375,7847873754,0.0,0.0
2016-11-16 00:00:00+00:00,77474.53125,81579.75,77334.8828125,80953.859375,15369961320,0.0,0.0
2016-11-17 00:00:00+00:00,81027.609375,82448.4296875,81471.921875,81663.0703125,11966491590,0.0,0.0
2016-11-18 00:00:00+00:00,81633.1015625,83276.28125,81146.328125,83358.296875,9689441865,0.0,0.0
2016-11-19 00:00:00+00:00,83385.796875,83874.2421875,82568.8359375,83361.734375,12267533280,0.0,0.0
2016-11-20 00:00:00+00:00,83390.90625,83790.28125,79576.90625,81092.7109375,17096087880,0.0,0.0
2016-11-21 00:00:00+00:00,81119.2265625,82568.4921875,81108.5234375,81783.0078125,6726569512,0.0,0.0
2016-11-22 00:00:00+00:00,81826.703125,83815.265625,81577.7265625,83354.4375,14411771640,0.0,0.0
2016-11-23 00:00:00+00:00,83398.1484375,83559.9296875,83210.234375,83796.609375,8614239252,0.0,0.0
2016-11-24 00:00:00+00:00,83799.53125,84041.0,83023.734375,83837.7265625,9730360272,0.0,0.0
2016-11-25 00:00:00+00:00,83855.0546875,83850.8359375,82766.3671875,83850.8359375,7666327256,0.0,0.0
2016-11-26 00:00:00+00:00,83835.234375,83914.7109375,82491.40625,83142.2890625,6214082862,0.0,0.0
2016-11-27 00:00:00+00:00,83148.5078125,83553.375,82524.875,82449.1015625,5924540734,0.0,0.0
2016-11-28 00:00:00+00:00,82499.671875,82767.3671875,82572.921875,82168.234375,6911099962,0.0,0.0
2016-11-29 00:00:00+00:00,82225.859375,83260.4765625,82652.578125,82696.6015625,7702018312,0.0,0.0
2016-11-30 00:00:00+00:00,82773.046875,84695.484375,82631.0234375,85500.9296875,9639557928,0.0,0.0
2016-12-01 00:00:00+00:00,85541.6328125,86504.015625,85399.890625,86158.71875,9160587770,0.0,0.0
2016-12-02 00:00:00+00:00,86246.5,88645.84375,86314.671875,88327.7578125,14488271700,0.0,0.0
